SERVICE_JOB_ID,FILE_NAME,example,PRODUCT_LINE,MODEL_NUMBER,SERIAL_NUMBER
SJ49039777,image-pre-inspection-proof-of-purchase-f868e76e-26cd-4126-9a2b-2044ee56e4b0_795e5df7-12d7-4de8-8bd7-810fd6b2bb81.png,data/Laundry/SJ49039777/image-pre-inspection-proof-of-purchase-f868e76e-26cd-4126-9a2b-2044ee56e4b0_795e5df7-12d7-4de8-8bd7-810fd6b2bb81.png,DISHWASHER,DW80R5060UG/AA,B08ZG8DR503916W
SJ49039777,image-pre-inspection-serial-number-56143808-3aa1-43f2-b309-8a0d93053b83_795e5df7-12d7-4de8-8bd7-810fd6b2bb81.png,data/Laundry/SJ49039777/image-pre-inspection-serial-number-56143808-3aa1-43f2-b309-8a0d93053b83_795e5df7-12d7-4de8-8bd7-810fd6b2bb81.png,DISHWASHER,DW80R5060UG/AA,B08ZG8DR503916W
SJ49041374,image-pre-inspection-proof-of-purchase-872a33bf-944d-4fb7-9729-db0b6fd51567_d44b805e-6dc3-44e7-94b4-f23545d0d7e0.png,data/Laundry/SJ49041374/image-pre-inspection-proof-of-purchase-872a33bf-944d-4fb7-9729-db0b6fd51567_d44b805e-6dc3-44e7-94b4-f23545d0d7e0.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857AN302462F
SJ49041374,image-pre-inspection-serial-number-5cc6c489-67a5-4bed-9cc3-f762cf49b61c_d44b805e-6dc3-44e7-94b4-f23545d0d7e0.png,data/Laundry/SJ49041374/image-pre-inspection-serial-number-5cc6c489-67a5-4bed-9cc3-f762cf49b61c_d44b805e-6dc3-44e7-94b4-f23545d0d7e0.png,HOME LAUNDRY ELEC,WF45R6100AC/US,01G857AN302462F
SJ49042630,image-pre-inspection-proof-of-purchase-7e123a79-6313-46b9-9112-465c6f6ab6b6_3770974e-bc99-486b-95e4-a3f9801141b0.png,data/Laundry/SJ49042630/image-pre-inspection-proof-of-purchase-7e123a79-6313-46b9-9112-465c6f6ab6b6_3770974e-bc99-486b-95e4-a3f9801141b0.png,HOME LAUNDRY GAS,GTD33GASK,AS802393C
SJ49042630,image-pre-inspection-serial-number-f16852e6-c775-4714-9532-675faac45661_3770974e-bc99-486b-95e4-a3f9801141b0.png,data/Laundry/SJ49042630/image-pre-inspection-serial-number-f16852e6-c775-4714-9532-675faac45661_3770974e-bc99-486b-95e4-a3f9801141b0.png,HOME LAUNDRY GAS,GTD33GASK,AS802393C
SJ49043078,image-pre-inspection-proof-of-purchase-a3191db9-19d2-438a-b1d4-b7c45ad06069_ff57b75d-bbcc-4a35-8dd4-c7cf768f6724.png,data/Laundry/SJ49043078/image-pre-inspection-proof-of-purchase-a3191db9-19d2-438a-b1d4-b7c45ad06069_ff57b75d-bbcc-4a35-8dd4-c7cf768f6724.png,HOME LAUNDRY ELEC,WA45M7050AW/A4,0EPP5DEJ801616B
SJ49043078,image-pre-inspection-serial-number-43ec70c7-667b-4528-9678-6a08649338dc_ff57b75d-bbcc-4a35-8dd4-c7cf768f6724.png,data/Laundry/SJ49043078/image-pre-inspection-serial-number-43ec70c7-667b-4528-9678-6a08649338dc_ff57b75d-bbcc-4a35-8dd4-c7cf768f6724.png,HOME LAUNDRY ELEC,WA45M7050AW/A4,0EPP5DEJ801616B
SJ49043083,image-pre-inspection-proof-of-purchase-159279b0-6960-4604-a566-ff9ab0d9671d_e6ab5613-cffc-4c1f-b435-335bf334d8bb.png,data/Laundry/SJ49043083/image-pre-inspection-proof-of-purchase-159279b0-6960-4604-a566-ff9ab0d9671d_e6ab5613-cffc-4c1f-b435-335bf334d8bb.png,DISHWASHER,DW80K7050UG/AA,B03QG8DM501779P
SJ49043083,image-pre-inspection-serial-number-f8bc2a6d-a654-406b-b6c6-536d6e9c67ea_e6ab5613-cffc-4c1f-b435-335bf334d8bb.png,data/Laundry/SJ49043083/image-pre-inspection-serial-number-f8bc2a6d-a654-406b-b6c6-536d6e9c67ea_e6ab5613-cffc-4c1f-b435-335bf334d8bb.png,DISHWASHER,DW80K7050UG/AA,B03QG8DM501779P
SJ49043715,image-pre-inspection-serial-number-59b07bad-4054-4dec-9c42-f91f731156fe_1ab58d26-93ca-4bb5-ac37-80f7a1834a16.png,data/Laundry/SJ49043715/image-pre-inspection-serial-number-59b07bad-4054-4dec-9c42-f91f731156fe_1ab58d26-93ca-4bb5-ac37-80f7a1834a16.png,HOME LAUNDRY ELEC,DV330AEB/XAA,Y09054BZ602472R
SJ49043721,image-pre-inspection-proof-of-purchase-120ab02c-fd11-4786-8ebb-f3d487372ecb_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,data/Laundry/SJ49043721/image-pre-inspection-proof-of-purchase-120ab02c-fd11-4786-8ebb-f3d487372ecb_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,HOME LAUNDRY ELEC,WA50R5200AW/US,01G157BR627297M
SJ49043721,image-pre-inspection-proof-of-purchase-120ab02c-fd11-4786-8ebb-f3d487372ecb_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,data/Laundry/SJ49043721/image-pre-inspection-proof-of-purchase-120ab02c-fd11-4786-8ebb-f3d487372ecb_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,HOME LAUNDRY ELEC,WA50R5200AW/US,01G157BR627297M
SJ49043721,image-pre-inspection-serial-number-8740a048-e464-4e40-89b0-a975e721a7ae_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,data/Laundry/SJ49043721/image-pre-inspection-serial-number-8740a048-e464-4e40-89b0-a975e721a7ae_250d2644-c3d1-4a75-86a9-58a243e0c5af.png,HOME LAUNDRY ELEC,WA50R5200AW/US,01G157BR627297M
SJ49043859,image-pre-inspection-proof-of-purchase-1b53e929-e4f5-458d-8b1c-b5f151bcc8c5_0f727d51-e222-45a0-a069-49b1a7794b6f.png,data/Laundry/SJ49043859/image-pre-inspection-proof-of-purchase-1b53e929-e4f5-458d-8b1c-b5f151bcc8c5_0f727d51-e222-45a0-a069-49b1a7794b6f.png,HOME LAUNDRY ELEC,DVE45R6100C/A3,0AYS5BBR805998L
SJ49043859,image-pre-inspection-serial-number-d52cc991-1f15-4a72-be00-e1247f93efa2_0f727d51-e222-45a0-a069-49b1a7794b6f.png,data/Laundry/SJ49043859/image-pre-inspection-serial-number-d52cc991-1f15-4a72-be00-e1247f93efa2_0f727d51-e222-45a0-a069-49b1a7794b6f.png,HOME LAUNDRY ELEC,DVE45R6100C/A3,0AYS5BBR805998L
SJ49044027,image-extra-photo-1dd475dc-77c1-4dc2-abbd-f6002d1dcf35_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,data/Laundry/SJ49044027/image-extra-photo-1dd475dc-77c1-4dc2-abbd-f6002d1dcf35_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,DISHWASHER,DW80R9950US/AA,0G38GDAR401722P
SJ49044027,image-pre-inspection-proof-of-purchase-a89b2194-2a35-4c87-9ea1-f3ea75bf7a70_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,data/Laundry/SJ49044027/image-pre-inspection-proof-of-purchase-a89b2194-2a35-4c87-9ea1-f3ea75bf7a70_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,DISHWASHER,DW80R9950US/AA,0G38GDAR401722P
SJ49044027,image-pre-inspection-serial-number-48582334-c1c9-45eb-b51d-69f81f15f5b6_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,data/Laundry/SJ49044027/image-pre-inspection-serial-number-48582334-c1c9-45eb-b51d-69f81f15f5b6_a8462b84-e659-4a2a-994d-5e5c5c2a8038.png,DISHWASHER,DW80R9950US/AA,0G38GDAR401722P
SJ49044358,image-pre-inspection-serial-number-f8416cef-68d8-47f4-aef9-28a08c8ced49_67751e16-7ebb-4e27-97f1-95aaa6f96ea2.png,data/Laundry/SJ49044358/image-pre-inspection-serial-number-f8416cef-68d8-47f4-aef9-28a08c8ced49_67751e16-7ebb-4e27-97f1-95aaa6f96ea2.png,HOME LAUNDRY ELEC,DV50F9A7EVW/A2,Y7D95AUD702358R
SJ49044586,image-pre-inspection-proof-of-purchase-d9a93330-49ed-49ec-b010-481168884a01_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,data/Laundry/SJ49044586/image-pre-inspection-proof-of-purchase-d9a93330-49ed-49ec-b010-481168884a01_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,HOME LAUNDRY ELEC,DVE50R5400V/A3,0AYL5BAM505863F
SJ49044586,image-pre-inspection-serial-number-0b027bc0-88e3-4fe0-94f3-1bf07cdf5f77_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,data/Laundry/SJ49044586/image-pre-inspection-serial-number-0b027bc0-88e3-4fe0-94f3-1bf07cdf5f77_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,HOME LAUNDRY ELEC,DVE50R5400V/A3,0AYL5BAM505863F
SJ49044586,image-pre-inspection-serial-number-e91cf638-72a5-4ca1-b821-9da2041b22aa_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,data/Laundry/SJ49044586/image-pre-inspection-serial-number-e91cf638-72a5-4ca1-b821-9da2041b22aa_67d49652-bb9c-42a9-87c9-e8bf8273aff6.png,HOME LAUNDRY ELEC,DVE50R5400V/A3,0AYL5BAM505863F
SJ49045296,image-pre-inspection-proof-of-purchase-23991fae-25a9-4190-a2b7-1e910bacc224_b0901642-94fb-42ac-99cb-960a5ac10aac.png,data/Laundry/SJ49045296/image-pre-inspection-proof-of-purchase-23991fae-25a9-4190-a2b7-1e910bacc224_b0901642-94fb-42ac-99cb-960a5ac10aac.png,HOME LAUNDRY ELEC,WA40A3005AW/A4,0J1Q5DDR702066E
SJ49045296,image-pre-inspection-serial-number-f71c751d-ff59-4272-8752-8dc062309050_b0901642-94fb-42ac-99cb-960a5ac10aac.png,data/Laundry/SJ49045296/image-pre-inspection-serial-number-f71c751d-ff59-4272-8752-8dc062309050_b0901642-94fb-42ac-99cb-960a5ac10aac.png,HOME LAUNDRY ELEC,WA40A3005AW/A4,0J1Q5DDR702066E
SJ49045515,image-pre-inspection-serial-number-97210cb8-b97e-492b-884b-2762dd12bdfb_c9287f18-2b00-4a57-9b4a-8b93074d3a48.png,data/Laundry/SJ49045515/image-pre-inspection-serial-number-97210cb8-b97e-492b-884b-2762dd12bdfb_c9287f18-2b00-4a57-9b4a-8b93074d3a48.png,HOME LAUNDRY ELEC,WA45N3050AW/A4,0FX45DDM110892L
SJ49047142,image-pre-inspection-proof-of-purchase-ac040bdd-c3d3-496b-8eda-15b841727bfb_c7531dfb-cfaa-4d60-b3f2-97836af58acb.png,data/Laundry/SJ49047142/image-pre-inspection-proof-of-purchase-ac040bdd-c3d3-496b-8eda-15b841727bfb_c7531dfb-cfaa-4d60-b3f2-97836af58acb.png,DISHWASHER,DW80N3030US/AA,B078G8DR400177A
SJ49047142,image-pre-inspection-serial-number-169a74cf-4e39-41ee-9578-8dc9f3d510dd_c7531dfb-cfaa-4d60-b3f2-97836af58acb.png,data/Laundry/SJ49047142/image-pre-inspection-serial-number-169a74cf-4e39-41ee-9578-8dc9f3d510dd_c7531dfb-cfaa-4d60-b3f2-97836af58acb.png,DISHWASHER,DW80N3030US/AA,B078G8DR400177A
SJ49047673,image-pre-inspection-proof-of-purchase-3a5dfb06-9ddf-477f-aacb-12806710546a_faa5efbb-7f9a-4848-b46b-41386a0098ff.png,data/Laundry/SJ49047673/image-pre-inspection-proof-of-purchase-3a5dfb06-9ddf-477f-aacb-12806710546a_faa5efbb-7f9a-4848-b46b-41386a0098ff.png,HOME LAUNDRY ELEC,WA44A3405AP/A4,0J1S5DER701012Z
SJ49047673,image-pre-inspection-serial-number-aa216346-e1b1-4091-828a-5cb44db59a5a_faa5efbb-7f9a-4848-b46b-41386a0098ff.png,data/Laundry/SJ49047673/image-pre-inspection-serial-number-aa216346-e1b1-4091-828a-5cb44db59a5a_faa5efbb-7f9a-4848-b46b-41386a0098ff.png,HOME LAUNDRY ELEC,WA44A3405AP/A4,0J1S5DER701012Z
SJ49047770,image-pre-inspection-serial-number-6eec1ddc-9770-43b5-95fd-90cc853b24d4_22e641e8-fe44-43f3-80c0-72fb7531b831.png,data/Laundry/SJ49047770/image-pre-inspection-serial-number-6eec1ddc-9770-43b5-95fd-90cc853b24d4_22e641e8-fe44-43f3-80c0-72fb7531b831.png,DISHWASHER,DW80R2031US/AA,B08AG8DMA05180W
SJ49049869,image-pre-inspection-proof-of-purchase-2df0ca67-2bd8-468f-b21f-1487d18185ae_7ad95570-7d87-4c37-94ee-a39fcacf131a.png,data/Laundry/SJ49049869/image-pre-inspection-proof-of-purchase-2df0ca67-2bd8-468f-b21f-1487d18185ae_7ad95570-7d87-4c37-94ee-a39fcacf131a.png,HOME LAUNDRY ELEC,WF50A8800AV/US,01GU57AR700039F
SJ49049869,image-pre-inspection-serial-number-85a315cd-dcf7-4c80-900a-bedd4cd07080_7ad95570-7d87-4c37-94ee-a39fcacf131a.png,data/Laundry/SJ49049869/image-pre-inspection-serial-number-85a315cd-dcf7-4c80-900a-bedd4cd07080_7ad95570-7d87-4c37-94ee-a39fcacf131a.png,HOME LAUNDRY ELEC,WF50A8800AV/US,01GU57AR700039F
SJ49050219,image-pre-inspection-proof-of-purchase-fe04c997-de47-49c1-8132-b73156c19818_f96e3689-8ee7-407e-b53c-266efd6c1a52.png,data/Laundry/SJ49050219/image-pre-inspection-proof-of-purchase-fe04c997-de47-49c1-8132-b73156c19818_f96e3689-8ee7-407e-b53c-266efd6c1a52.png,DISHWASHER,DW80R5060US/AA,B090G8DR415380R
SJ49050219,image-pre-inspection-serial-number-6feed829-4385-4a91-8044-6569bdc660fc_f96e3689-8ee7-407e-b53c-266efd6c1a52.png,data/Laundry/SJ49050219/image-pre-inspection-serial-number-6feed829-4385-4a91-8044-6569bdc660fc_f96e3689-8ee7-407e-b53c-266efd6c1a52.png,DISHWASHER,DW80R5060US/AA,B090G8DR415380R
SJ49050408,image-pre-inspection-proof-of-purchase-3f9732e6-3e08-48df-b41a-008977206e6d_7d2f0e20-39cc-4bd0-a774-30d907e09042.png,data/Laundry/SJ49050408/image-pre-inspection-proof-of-purchase-3f9732e6-3e08-48df-b41a-008977206e6d_7d2f0e20-39cc-4bd0-a774-30d907e09042.png,HOME LAUNDRY ELEC,WA54R7200AW/US,01G557BR800102W
SJ49050408,image-pre-inspection-serial-number-a6c2bd35-394e-4979-b324-75dd00745100_7d2f0e20-39cc-4bd0-a774-30d907e09042.png,data/Laundry/SJ49050408/image-pre-inspection-serial-number-a6c2bd35-394e-4979-b324-75dd00745100_7d2f0e20-39cc-4bd0-a774-30d907e09042.png,HOME LAUNDRY ELEC,WA54R7200AW/US,01G557BR800102W
SJ49050637,image-pre-inspection-proof-of-purchase-de061aab-c73d-409a-bf84-241adec920fa_8cf04b8c-e9fb-43bf-a3db-c02e8d56e3a1.png,data/Laundry/SJ49050637/image-pre-inspection-proof-of-purchase-de061aab-c73d-409a-bf84-241adec920fa_8cf04b8c-e9fb-43bf-a3db-c02e8d56e3a1.png,DISHWASHER,DW80R2031US/AA,B08AG8DR211775J
SJ49050637,image-pre-inspection-serial-number-ba46f5a4-d731-487d-bb0b-775494e21533_8cf04b8c-e9fb-43bf-a3db-c02e8d56e3a1.png,data/Laundry/SJ49050637/image-pre-inspection-serial-number-ba46f5a4-d731-487d-bb0b-775494e21533_8cf04b8c-e9fb-43bf-a3db-c02e8d56e3a1.png,DISHWASHER,DW80R2031US/AA,B08AG8DR211775J
SJ49051414,image-pre-inspection-serial-number-49cafb6c-6bab-40c0-8119-31924e267131_9bad2548-dc91-4074-944e-2c84c648a58e.png,data/Laundry/SJ49051414/image-pre-inspection-serial-number-49cafb6c-6bab-40c0-8119-31924e267131_9bad2548-dc91-4074-944e-2c84c648a58e.png,HOME LAUNDRY ELEC,WA45H7000AW/A2,0BHE5AUF728601J
SJ49053566,image-pre-inspection-serial-number-555f1b05-a21b-4f75-8ea5-183a4723b12f_4d501905-b13a-4c47-9ede-cd1418dd2baa.png,data/Laundry/SJ49053566/image-pre-inspection-serial-number-555f1b05-a21b-4f75-8ea5-183a4723b12f_4d501905-b13a-4c47-9ede-cd1418dd2baa.png,HOME LAUNDRY ELEC,WF45R6100AW/US,01FY57AR903249F
SJ49053566,image-pre-inspection-serial-number-8fe144c1-55f8-4a72-8301-dd0decb2c5f5_4d501905-b13a-4c47-9ede-cd1418dd2baa.png,data/Laundry/SJ49053566/image-pre-inspection-serial-number-8fe144c1-55f8-4a72-8301-dd0decb2c5f5_4d501905-b13a-4c47-9ede-cd1418dd2baa.png,HOME LAUNDRY ELEC,WF45R6100AW/US,01FY57AR903249F
SJ49054213,image-pre-inspection-serial-number-ab38f6ae-3638-4444-97b3-3b66ef81b201_63adce4b-ba2f-4b45-83f2-ab5709185f67.png,data/Laundry/SJ49054213/image-pre-inspection-serial-number-ab38f6ae-3638-4444-97b3-3b66ef81b201_63adce4b-ba2f-4b45-83f2-ab5709185f67.png,HOME LAUNDRY ELEC,DV45H7000EW/A2,0AHA5BBG802574L
SJ49054223,image-pre-inspection-proof-of-purchase-0a4d1a53-2d1e-4f6e-b0aa-878a065a5fb3_984bef53-6140-4203-82cb-19269a1a7f25.png,data/Laundry/SJ49054223/image-pre-inspection-proof-of-purchase-0a4d1a53-2d1e-4f6e-b0aa-878a065a5fb3_984bef53-6140-4203-82cb-19269a1a7f25.png,HOME LAUNDRY ELEC,WF45K6500AV/A2,00065NAKA00517T
SJ49054223,image-pre-inspection-serial-number-80a52cdb-3c02-46a1-b750-072f3f9291a1_984bef53-6140-4203-82cb-19269a1a7f25.png,data/Laundry/SJ49054223/image-pre-inspection-serial-number-80a52cdb-3c02-46a1-b750-072f3f9291a1_984bef53-6140-4203-82cb-19269a1a7f25.png,HOME LAUNDRY ELEC,WF45K6500AV/A2,00065NAKA00517T
SJ49054405,image-pre-inspection-serial-number-441aa713-ac5d-4790-ab7c-6e9f3c8e93e4_80782dd1-ae8b-4792-950f-aa800644fa08.png,data/Laundry/SJ49054405/image-pre-inspection-serial-number-441aa713-ac5d-4790-ab7c-6e9f3c8e93e4_80782dd1-ae8b-4792-950f-aa800644fa08.png,HOME LAUNDRY ELEC,DVE54R7200V/A3,0B135BBR800321A
SJ49055724,image-pre-inspection-proof-of-purchase-1528fa86-3f89-4914-932a-ff31acf4bfa8_b1a420a5-40b3-4d90-9b20-eb9da5706045.png,data/Laundry/SJ49055724/image-pre-inspection-proof-of-purchase-1528fa86-3f89-4914-932a-ff31acf4bfa8_b1a420a5-40b3-4d90-9b20-eb9da5706045.png,HOME LAUNDRY ELEC,WA45H7000AW/A2,0BHE5AEFC00304X
SJ49055724,image-pre-inspection-serial-number-156bb531-9725-44ae-8537-c9f861b560e3_b1a420a5-40b3-4d90-9b20-eb9da5706045.png,data/Laundry/SJ49055724/image-pre-inspection-serial-number-156bb531-9725-44ae-8537-c9f861b560e3_b1a420a5-40b3-4d90-9b20-eb9da5706045.png,HOME LAUNDRY ELEC,WA45H7000AW/A2,0BHE5AEFC00304X
SJ49056587,image-pre-inspection-photo-ef82e6fd-0dd6-436c-9ca2-7d3c0d946e1a_f889068e-a173-4495-8977-d3170dd12367.png,data/Laundry/SJ49056587/image-pre-inspection-photo-ef82e6fd-0dd6-436c-9ca2-7d3c0d946e1a_f889068e-a173-4495-8977-d3170dd12367.png,DISHWASHER,DW80R2031,B08AG8DR101374P
SJ49056687,image-pre-inspection-serial-number-ea9be276-c926-435d-af3d-6f0d56bbe316_1962faa2-5cb3-4631-a25c-6abc1dda1644.png,data/Laundry/SJ49056687/image-pre-inspection-serial-number-ea9be276-c926-435d-af3d-6f0d56bbe316_1962faa2-5cb3-4631-a25c-6abc1dda1644.png,DISHWASHER,DW80J7550US/AA,0CN1GDAH800822P
SJ49056915,image-pre-inspection-serial-number-d3a5e5d0-d2a6-4ecb-83b9-b15b457cab76_44a38d6d-fce6-432b-8ab2-b94645ff3657.png,data/Laundry/SJ49056915/image-pre-inspection-serial-number-d3a5e5d0-d2a6-4ecb-83b9-b15b457cab76_44a38d6d-fce6-432b-8ab2-b94645ff3657.png,DISHWASHER,DW80R5060US/AA,B090G8DR500166E
SJ49057816,image-pre-inspection-proof-of-purchase-48299f70-5440-45b3-b21c-5b0bc76ce8b8_3c5e433b-dcef-4bdd-a843-41582e862a10.png,data/Laundry/SJ49057816/image-pre-inspection-proof-of-purchase-48299f70-5440-45b3-b21c-5b0bc76ce8b8_3c5e433b-dcef-4bdd-a843-41582e862a10.png,HOME LAUNDRY ELEC,WA50K8600AV/A2,0DZ25DDH706129A
SJ49057816,image-pre-inspection-serial-number-725c4be6-89f6-461f-b0f0-cbd8b4f5b841_3c5e433b-dcef-4bdd-a843-41582e862a10.png,data/Laundry/SJ49057816/image-pre-inspection-serial-number-725c4be6-89f6-461f-b0f0-cbd8b4f5b841_3c5e433b-dcef-4bdd-a843-41582e862a10.png,HOME LAUNDRY ELEC,WA50K8600AV/A2,0DZ25DDH706129A
SJ49058533,image-extra-photo-42200e07-3b38-4722-9d6b-40247ab9db5c_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,data/Laundry/SJ49058533/image-extra-photo-42200e07-3b38-4722-9d6b-40247ab9db5c_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,HOME LAUNDRY ELEC,DVE50T5300C/A3,0B455BBR300573N
SJ49058533,image-pre-inspection-proof-of-purchase-fd62c6e2-3948-4eb7-bb41-d93967cfa748_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,data/Laundry/SJ49058533/image-pre-inspection-proof-of-purchase-fd62c6e2-3948-4eb7-bb41-d93967cfa748_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,HOME LAUNDRY ELEC,DVE50T5300C/A3,0B455BBR300573N
SJ49058533,image-pre-inspection-serial-number-feaeb157-448d-4872-a830-df65011ac49f_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,data/Laundry/SJ49058533/image-pre-inspection-serial-number-feaeb157-448d-4872-a830-df65011ac49f_c1dd541d-7c2a-4bc7-8d9d-401f9d85e740.png,HOME LAUNDRY ELEC,DVE50T5300C/A3,0B455BBR300573N
SJ49058961,image-extra-photo-1f19be1e-24d4-403e-9fa2-f343696cdfd5_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-extra-photo-1f19be1e-24d4-403e-9fa2-f343696cdfd5_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058961,image-extra-photo-2dff5dac-466b-40e6-8ca3-e5c98bdf4743_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-extra-photo-2dff5dac-466b-40e6-8ca3-e5c98bdf4743_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058961,image-pre-inspection-proof-of-purchase-27969871-6ae5-49f9-83ff-b61c844530ea_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-pre-inspection-proof-of-purchase-27969871-6ae5-49f9-83ff-b61c844530ea_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058961,image-pre-inspection-proof-of-purchase-e94a83d9-749b-49b0-a62b-2ee3940c5e33_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-pre-inspection-proof-of-purchase-e94a83d9-749b-49b0-a62b-2ee3940c5e33_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058961,image-pre-inspection-serial-number-adbcac46-ffeb-44e7-a7bb-ca1ebfb02e66_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-pre-inspection-serial-number-adbcac46-ffeb-44e7-a7bb-ca1ebfb02e66_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058961,image-pre-inspection-serial-number-b03cf3a5-d9e1-41a8-81f5-bd641fc6803d_9c1fa981-1746-419f-a16b-01849b8328e5.png,data/Laundry/SJ49058961/image-pre-inspection-serial-number-b03cf3a5-d9e1-41a8-81f5-bd641fc6803d_9c1fa981-1746-419f-a16b-01849b8328e5.png,HOME LAUNDRY ELEC,WA44A3205AW/A4,0J1N5DER103975Z
SJ49058962,image-pre-inspection-serial-number-eebd7aa7-111b-452d-955f-61008fac28fb_8e851da9-3b5c-447d-bec2-785513df3ba8.png,data/Laundry/SJ49058962/image-pre-inspection-serial-number-eebd7aa7-111b-452d-955f-61008fac28fb_8e851da9-3b5c-447d-bec2-785513df3ba8.png,HOME LAUNDRY ELEC,DVE60M9900V/A3,0ASN5BAJB00100J
SJ49059209,image-pre-inspection-serial-number-0b2e1c1e-c14b-40e3-8b63-8c06d93c8673_ce5f8122-020d-4b0b-83f2-68427844d1e3.png,data/Laundry/SJ49059209/image-pre-inspection-serial-number-0b2e1c1e-c14b-40e3-8b63-8c06d93c8673_ce5f8122-020d-4b0b-83f2-68427844d1e3.png,HOME LAUNDRY ELEC,DV45H7000EP/A3,0AP55BAJ200012N
SJ49060762,image-pre-inspection-photo-75e3eb86-6c28-477f-9f27-db1c084e7351_2cc6f059-a631-4ee2-9f27-6d67aaed201c.png,data/Laundry/SJ49060762/image-pre-inspection-photo-75e3eb86-6c28-477f-9f27-db1c084e7351_2cc6f059-a631-4ee2-9f27-6d67aaed201c.png,DISHWASHER,DW80F800UWS/AA,B009G8DG101902P
SJ49060762,image-pre-inspection-serial-number-3f4ae06c-8747-41bd-a799-0766730d416e_2cc6f059-a631-4ee2-9f27-6d67aaed201c.png,data/Laundry/SJ49060762/image-pre-inspection-serial-number-3f4ae06c-8747-41bd-a799-0766730d416e_2cc6f059-a631-4ee2-9f27-6d67aaed201c.png,DISHWASHER,DW80F800UWS/AA,B009G8DG101902P
SJ49060767,image-pre-inspection-proof-of-purchase-9cc91c72-29d5-4546-bdd9-f423dffdb871_d30492d9-9377-4da3-b9e1-d0634f5f6633.png,data/Laundry/SJ49060767/image-pre-inspection-proof-of-purchase-9cc91c72-29d5-4546-bdd9-f423dffdb871_d30492d9-9377-4da3-b9e1-d0634f5f6633.png,DISHWASHER,DW80R2031UB/AA,B08AG8DN105066X
SJ49060767,image-pre-inspection-serial-number-303c55a9-798d-45d3-b05d-d9b5308c92e1_d30492d9-9377-4da3-b9e1-d0634f5f6633.png,data/Laundry/SJ49060767/image-pre-inspection-serial-number-303c55a9-798d-45d3-b05d-d9b5308c92e1_d30492d9-9377-4da3-b9e1-d0634f5f6633.png,DISHWASHER,DW80R2031UB/AA,B08AG8DN105066X
SJ49061415,image-pre-inspection-proof-of-purchase-7f78c428-4cf3-4ebc-aa3b-9a700609b314_4a047ec3-071b-4fc8-9e57-7cfaaaa2c97e.png,data/Laundry/SJ49061415/image-pre-inspection-proof-of-purchase-7f78c428-4cf3-4ebc-aa3b-9a700609b314_4a047ec3-071b-4fc8-9e57-7cfaaaa2c97e.png,HOME LAUNDRY ELEC,DVG50R5200W/A3,0AYJ5BBR300175R
SJ49061415,image-pre-inspection-serial-number-13c58e5b-576b-4e4b-a225-4c3bdeb4b3ed_4a047ec3-071b-4fc8-9e57-7cfaaaa2c97e.png,data/Laundry/SJ49061415/image-pre-inspection-serial-number-13c58e5b-576b-4e4b-a225-4c3bdeb4b3ed_4a047ec3-071b-4fc8-9e57-7cfaaaa2c97e.png,HOME LAUNDRY ELEC,DVG50R5200W/A3,0AYJ5BBR300175R
